label,word,coordinates
relevant,timothy,"(84.99301147460938, 688.3900146484375, 115.1937484741211, 697.3900146484375)"
relevant,harbors,"(117.23101806640625, 688.3900146484375, 146.446044921875, 697.3900146484375)"
relevant,stephenport,"(60.14400100708008, 697.8699951171875, 108.19061279296875, 706.8699951171875)"
relevant,oh,"(110.24700164794922, 697.8699951171875, 121.84842681884766, 706.8699951171875)"
relevant,83941,"(123.90900421142578, 697.8699951171875, 146.7225341796875, 706.8699951171875)"
relevant,white,"(58.4640007019043, 56.1300048828125, 115.17474365234375, 77.1300048828125)"
relevant,hall,"(58.4640007019043, 70.42999267578125, 90.87732696533203, 91.42999267578125)"
relevant,and,"(95.42398834228516, 70.42999267578125, 127.33118438720703, 91.42999267578125)"
relevant,park,"(58.4640007019043, 84.71002197265625, 95.85638427734375, 105.71002197265625)"
irrelevant,business,"(60.14400100708008, 124.42999267578125, 95.58125305175781, 133.42999267578125)"
irrelevant,code,"(97.2239990234375, 124.42999267578125, 117.22453308105469, 133.42999267578125)"
relevant,5031307,"(60.14400100708008, 139.550048828125, 92.06551361083984, 148.550048828125)"
irrelevant,invoice,"(178.3699951171875, 121.07000732421875, 209.00852966308594, 130.07000732421875)"
relevant,83490,"(216.1699981689453, 121.07000732421875, 238.4915313720703, 130.07000732421875)"
irrelevant,date,"(178.3699951171875, 171.83001708984375, 197.1735382080078, 180.83001708984375)"
relevant,20230114,"(178.3699951171875, 186.95001220703125, 220.37152099609375, 195.95001220703125)"
irrelevant,issued,"(178.3699951171875, 219.23004150390625, 204.5351104736328, 228.23004150390625)"
irrelevant,to,"(206.2100067138672, 219.23004150390625, 216.36898803710938, 228.23004150390625)"
relevant,sara65examplenet,"(178.3699951171875, 244.30999755859375, 254.70765686035156, 253.30999755859375)"
irrelevant,description,"(157.6999969482422, 272.300048828125, 206.89854431152344, 281.300048828125)"
irrelevant,rate,"(320.7099914550781, 272.300048828125, 339.6035461425781, 281.300048828125)"
irrelevant,qty,"(395.3800048828125, 272.300048828125, 410.3317565917969, 281.300048828125)"
irrelevant,total,"(481.5400085449219, 272.300048828125, 505.33074951171875, 281.300048828125)"
relevant,synthesize,"(157.6999969482422, 283.58001708984375, 195.7660369873047, 292.58001708984375)"
relevant,leadingedge,"(197.75900268554688, 283.58001708984375, 245.1160430908203, 292.58001708984375)"
relevant,schemas,"(247.1090087890625, 283.58001708984375, 278.6820068359375, 292.58001708984375)"
relevant,44064,"(320.7099914550781, 283.58001708984375, 345.7914733886719, 292.58001708984375)"
relevant,9,"(395.3800048828125, 283.58001708984375, 399.9415283203125, 292.58001708984375)"
relevant,396576,"(481.5400085449219, 283.58001708984375, 515.7445068359375, 292.58001708984375)"
relevant,extend,"(157.6999969482422, 319.34002685546875, 182.93951416015625, 328.34002685546875)"
relevant,ebusiness,"(184.9250030517578, 319.34002685546875, 223.52105712890625, 328.34002685546875)"
relevant,applications,"(225.51803588867188, 319.34002685546875, 269.5830993652344, 328.34002685546875)"
relevant,20758,"(320.7099914550781, 319.34002685546875, 345.7914733886719, 328.34002685546875)"
relevant,9,"(395.3800048828125, 319.34002685546875, 399.9415283203125, 328.34002685546875)"
relevant,186822,"(481.5400085449219, 319.34002685546875, 515.7445068359375, 328.34002685546875)"
irrelevant,sub,"(417.1000061035156, 386.1800231933594, 431.8505554199219, 395.1800231933594)"
irrelevant,total,"(432.4599914550781, 386.1800231933594, 456.250732421875, 395.1800231933594)"
irrelevant,tax,"(417.1000061035156, 398.3000183105469, 430.89739990234375, 407.3000183105469)"
irrelevant,total,"(417.1000061035156, 411.02001953125, 446.60198974609375, 423.41302490234375)"
irrelevant,5833980000000000,"(467.739990234375, 396.9800109863281, 541.2684326171875, 405.9800109863281)"
irrelevant,5,"(467.739990234375, 408.02001953125, 472.301513671875, 417.02001953125)"
relevant,61421,"(477.94000244140625, 420.6400146484375, 502.4094543457031, 429.6400146484375)"
relevant,644819,"(476.8599853515625, 433.84002685546875, 508.88201904296875, 446.2330322265625)"
irrelevant,payment,"(178.3699951171875, 474.6400146484375, 214.90371704101562, 483.6400146484375)"
irrelevant,by,"(216.77000427246094, 474.6400146484375, 226.07574462890625, 483.6400146484375)"
irrelevant,bank,"(227.80999755859375, 474.6400146484375, 248.32577514648438, 483.6400146484375)"
irrelevant,transfer,"(250.1300048828125, 474.6400146484375, 287.1737976074219, 483.6400146484375)"
irrelevant,name,"(178.3699951171875, 486.4000244140625, 202.52218627929688, 495.4000244140625)"
irrelevant,bailey,"(204.52398681640625, 486.4000244140625, 226.34573364257812, 495.4000244140625)"
irrelevant,dupont,"(228.38299560546875, 486.4000244140625, 255.86866760253906, 495.4000244140625)"
irrelevant,number,"(257.90301513671875, 486.4000244140625, 290.4252014160156, 495.4000244140625)"
irrelevant,0123,"(291.9100036621094, 486.4000244140625, 310.26849365234375, 495.4000244140625)"
irrelevant,4567,"(178.3699951171875, 495.8800048828125, 196.61151123046875, 504.8800048828125)"
irrelevant,8901,"(198.0500030517578, 495.8800048828125, 216.29151916503906, 504.8800048828125)"
irrelevant,please,"(178.3699951171875, 509.20001220703125, 201.81103515625, 518.2000122070312)"
irrelevant,pay,"(203.57000732421875, 509.20001220703125, 216.63475036621094, 518.2000122070312)"
irrelevant,within,"(218.4499969482422, 509.20001220703125, 241.52052307128906, 518.2000122070312)"
relevant,12,"(243.2899932861328, 509.20001220703125, 252.41151428222656, 518.2000122070312)"
irrelevant,days,"(254.3300018310547, 509.20001220703125, 270.3240051269531, 518.2000122070312)"
irrelevant,phone,"(60.14400100708008, 581.2000122070312, 86.1385498046875, 590.2000122070312)"
relevant,0013530856740x6421,"(60.14400100708008, 596.5900268554688, 147.72952270507812, 605.5900268554688)"
irrelevant,web,"(60.14400100708008, 629.2300415039062, 77.04550170898438, 638.2300415039062)"
relevant,httpwwwmillsriveracom,"(60.14400100708008, 644.4700317382812, 166.0870819091797, 653.4700317382812)"
irrelevant,postal,"(60.14400100708008, 677.1099853515625, 88.2636947631836, 686.1099853515625)"
irrelevant,address,"(90.02400207519531, 677.1099853515625, 123.19324493408203, 686.1099853515625)"
relevant,3859,"(60.14400100708008, 688.8699951171875, 78.39453125, 697.8699951171875)"
relevant,susan,"(80.43000793457031, 688.8699951171875, 101.82650756835938, 697.8699951171875)"
relevant,rest,"(103.8119888305664, 688.8699951171875, 119.66063690185547, 697.8699951171875)"
relevant,north,"(60.14400100708008, 698.3500366210938, 81.54051208496094, 707.3500366210938)"
relevant,amandamouth,"(83.52599334716797, 698.3500366210938, 140.59060668945312, 707.3500366210938)"
relevant,ms,"(60.14400100708008, 707.8300170898438, 71.97425842285156, 716.8300170898438)"
relevant,21995,"(73.94099426269531, 707.8300170898438, 96.75453186035156, 716.8300170898438)"
irrelevant,franklin,"(58.4640007019043, 56.1300048828125, 132.20919799804688, 77.1300048828125)"
irrelevant,martinez,"(58.4640007019043, 70.42999267578125, 134.65240478515625, 91.42999267578125)"
irrelevant,business,"(60.14400100708008, 110.1500244140625, 95.58125305175781, 119.1500244140625)"
irrelevant,code,"(97.2239990234375, 110.1500244140625, 117.22453308105469, 119.1500244140625)"
relevant,6277814,"(60.14400100708008, 125.27001953125, 92.06551361083984, 134.27001953125)"
irrelevant,invoice,"(178.3699951171875, 106.7900390625, 209.00852966308594, 115.7900390625)"
relevant,91650,"(216.1699981689453, 106.7900390625, 238.4915313720703, 115.7900390625)"
irrelevant,date,"(178.3699951171875, 157.42999267578125, 197.1735382080078, 166.42999267578125)"
relevant,20191030,"(178.3699951171875, 172.6700439453125, 220.37152099609375, 181.6700439453125)"
irrelevant,issued,"(178.3699951171875, 204.95001220703125, 204.5351104736328, 213.95001220703125)"
irrelevant,to,"(206.2100067138672, 204.95001220703125, 216.36898803710938, 213.95001220703125)"
relevant,gregory54exampleorg,"(178.3699951171875, 230.030029296875, 267.0893249511719, 239.030029296875)"
irrelevant,description,"(157.6999969482422, 258.02001953125, 206.89854431152344, 267.02001953125)"
irrelevant,rate,"(320.7099914550781, 258.02001953125, 339.6035461425781, 267.02001953125)"
irrelevant,qty,"(395.3800048828125, 258.02001953125, 410.3317565917969, 267.02001953125)"
irrelevant,total,"(481.5400085449219, 258.02001953125, 505.33074951171875, 267.02001953125)"
relevant,streamline,"(157.6999969482422, 269.300048828125, 196.612060546875, 278.300048828125)"
relevant,webenabled,"(198.6050262451172, 269.300048828125, 246.56353759765625, 278.300048828125)"
relevant,web,"(248.5490264892578, 269.300048828125, 264.19451904296875, 278.300048828125)"
relevant,services,"(266.2969970703125, 269.300048828125, 295.36798095703125, 278.300048828125)"
relevant,9747,"(320.7099914550781, 269.300048828125, 341.2284851074219, 278.300048828125)"
relevant,4,"(395.3800048828125, 269.300048828125, 399.9415283203125, 278.300048828125)"
relevant,38988,"(481.5400085449219, 269.300048828125, 511.1814880371094, 278.300048828125)"
relevant,deploy,"(157.6999969482422, 305.05999755859375, 182.40174865722656, 314.05999755859375)"
relevant,24365,"(184.4390106201172, 305.05999755859375, 210.72654724121094, 314.05999755859375)"
relevant,eservices,"(212.76202392578125, 305.05999755859375, 249.072021484375, 314.05999755859375)"
relevant,17512,"(320.7099914550781, 305.05999755859375, 345.7914733886719, 314.05999755859375)"
relevant,1,"(395.3800048828125, 305.05999755859375, 399.9415283203125, 314.05999755859375)"
relevant,17512,"(481.5400085449219, 305.05999755859375, 511.1814880371094, 314.05999755859375)"
relevant,iterate,"(157.6999969482422, 340.82000732421875, 182.1040496826172, 349.82000732421875)"
relevant,onetoone,"(184.09701538085938, 340.82000732421875, 225.43603515625, 349.82000732421875)"
relevant,deliverables,"(227.4290008544922, 340.82000732421875, 271.5030517578125, 349.82000732421875)"
relevant,47463,"(320.7099914550781, 340.82000732421875, 345.7914733886719, 349.82000732421875)"
relevant,4,"(395.3800048828125, 340.82000732421875, 399.9415283203125, 349.82000732421875)"
relevant,189852,"(481.5400085449219, 340.82000732421875, 515.7445068359375, 349.82000732421875)"
relevant,orchestrate,"(157.6999969482422, 376.58001708984375, 199.96905517578125, 385.58001708984375)"
relevant,missioncritical,"(201.96202087402344, 376.58001708984375, 256.8514404296875, 385.58001708984375)"
relevant,applications,"(258.8900146484375, 376.58001708984375, 303.0450744628906, 385.58001708984375)"
relevant,21617,"(320.7099914550781, 376.58001708984375, 345.7914733886719, 385.58001708984375)"
relevant,3,"(395.3800048828125, 376.58001708984375, 399.9415283203125, 385.58001708984375)"
relevant,64851,"(481.5400085449219, 376.58001708984375, 511.1814880371094, 385.58001708984375)"
irrelevant,sub,"(417.1000061035156, 443.32000732421875, 431.8505554199219, 452.32000732421875)"
irrelevant,total,"(432.4599914550781, 443.32000732421875, 456.250732421875, 452.32000732421875)"
irrelevant,tax,"(417.1000061035156, 455.5600280761719, 430.89739990234375, 464.5600280761719)"
irrelevant,total,"(417.1000061035156, 468.1600036621094, 446.60198974609375, 480.5530090332031)"
irrelevant,3112029999999999,"(467.739990234375, 454.2400207519531, 541.2684326171875, 463.2400207519531)"
irrelevant,7,"(467.739990234375, 465.1600341796875, 472.301513671875, 474.1600341796875)"
relevant,25947,"(477.94000244140625, 477.760009765625, 502.4094543457031, 486.760009765625)"
relevant,33715,"(476.8599853515625, 490.96002197265625, 503.9590148925781, 503.35302734375)"
irrelevant,payment,"(178.3699951171875, 531.8800048828125, 214.90371704101562, 540.8800048828125)"
irrelevant,by,"(216.77000427246094, 531.8800048828125, 226.07574462890625, 540.8800048828125)"
irrelevant,bank,"(227.80999755859375, 531.8800048828125, 248.32577514648438, 540.8800048828125)"
irrelevant,transfer,"(250.1300048828125, 531.8800048828125, 287.1737976074219, 540.8800048828125)"
irrelevant,name,"(178.3699951171875, 543.6400146484375, 202.52218627929688, 552.6400146484375)"
irrelevant,bailey,"(204.52398681640625, 543.6400146484375, 226.34573364257812, 552.6400146484375)"
irrelevant,dupont,"(228.41000366210938, 543.6400146484375, 255.8866729736328, 552.6400146484375)"
irrelevant,number,"(257.9210205078125, 543.6400146484375, 290.4432067871094, 552.6400146484375)"
irrelevant,0123,"(291.9100036621094, 543.6400146484375, 310.26849365234375, 552.6400146484375)"
irrelevant,4567,"(178.3699951171875, 553.1199951171875, 196.61151123046875, 562.1199951171875)"
irrelevant,8901,"(198.0500030517578, 553.1199951171875, 216.29151916503906, 562.1199951171875)"
irrelevant,please,"(178.3699951171875, 566.4400634765625, 201.81103515625, 575.4400634765625)"
irrelevant,pay,"(203.57000732421875, 566.4400634765625, 216.63475036621094, 575.4400634765625)"
irrelevant,within,"(218.4499969482422, 566.4400634765625, 241.52052307128906, 575.4400634765625)"
relevant,11,"(243.2899932861328, 566.4400634765625, 252.41151428222656, 575.4400634765625)"
irrelevant,days,"(254.3300018310547, 566.4400634765625, 270.3240051269531, 575.4400634765625)"
irrelevant,phone,"(60.14400100708008, 638.4700317382812, 86.1385498046875, 647.4700317382812)"
relevant,2260816818,"(60.14400100708008, 653.7100219726562, 109.08454895019531, 662.7100219726562)"
irrelevant,web,"(60.14400100708008, 686.4700317382812, 77.04550170898438, 695.4700317382812)"
relevant,httpwwwmooreinfo,"(60.14400100708008, 701.7100219726562, 148.70606994628906, 710.7100219726562)"
irrelevant,postal,"(60.14400100708008, 734.3500366210938, 88.2636947631836, 743.3500366210938)"
irrelevant,address,"(90.02400207519531, 734.3500366210938, 123.19324493408203, 743.3500366210938)"
relevant,59671,"(60.14400100708008, 746.1060180664062, 82.94551849365234, 755.1060180664062)"
relevant,crane,"(84.97499084472656, 746.1060180664062, 106.37901306152344, 755.1060180664062)"
relevant,locks,"(108.37498474121094, 746.1060180664062, 128.45201110839844, 755.1060180664062)"
relevant,north,"(60.14400100708008, 755.5859985351562, 81.54051208496094, 764.5859985351562)"
relevant,daniellemouth,"(83.52599334716797, 755.5859985351562, 139.87062072753906, 764.5859985351562)"
relevant,nj,"(141.92701721191406, 755.5859985351562, 150.56564331054688, 764.5859985351562)"
relevant,02795,"(60.14400100708008, 765.0900268554688, 82.94551849365234, 774.0900268554688)"
relevant,lozano,"(58.4640007019043, 56.1300048828125, 123.34374237060547, 77.1300048828125)"
relevant,meyer,"(58.4640007019043, 70.42999267578125, 113.64427947998047, 91.42999267578125)"
relevant,and,"(58.4640007019043, 84.71002197265625, 90.38320922851562, 105.71002197265625)"
relevant,brown,"(58.4640007019043, 98.989990234375, 113.78620147705078, 119.989990234375)"
irrelevant,business,"(60.14400100708008, 138.83001708984375, 95.58125305175781, 147.83001708984375)"
irrelevant,code,"(97.2239990234375, 138.83001708984375, 117.22453308105469, 147.83001708984375)"
relevant,4846731,"(60.14400100708008, 153.83001708984375, 92.06551361083984, 162.83001708984375)"
irrelevant,invoice,"(178.3699951171875, 135.47003173828125, 209.00852966308594, 144.47003173828125)"
relevant,82778,"(216.1699981689453, 135.47003173828125, 238.4915313720703, 144.47003173828125)"
irrelevant,date,"(178.3699951171875, 186.11004638671875, 197.1735382080078, 195.11004638671875)"
relevant,20200809,"(178.3699951171875, 201.23004150390625, 220.37152099609375, 210.23004150390625)"
irrelevant,issued,"(178.3699951171875, 233.6300048828125, 204.5351104736328, 242.6300048828125)"
irrelevant,to,"(206.2100067138672, 233.6300048828125, 216.36898803710938, 242.6300048828125)"
relevant,jsanchezexamplenet,"(178.3699951171875, 258.6199951171875, 261.31365966796875, 267.6199951171875)"
irrelevant,description,"(157.6999969482422, 286.58001708984375, 206.89854431152344, 295.58001708984375)"
irrelevant,rate,"(320.7099914550781, 286.58001708984375, 339.6035461425781, 295.58001708984375)"
irrelevant,qty,"(395.3800048828125, 286.58001708984375, 410.3317565917969, 295.58001708984375)"
irrelevant,total,"(481.5400085449219, 286.58001708984375, 505.33074951171875, 295.58001708984375)"
relevant,expedite,"(157.6999969482422, 297.86004638671875, 189.52005004882812, 306.86004638671875)"
relevant,customized,"(191.5130157470703, 297.86004638671875, 233.3305206298828, 306.86004638671875)"
relevant,communities,"(235.29800415039062, 297.86004638671875, 282.9540100097656, 306.86004638671875)"
relevant,24996,"(320.7099914550781, 297.86004638671875, 345.7914733886719, 306.86004638671875)"
relevant,1,"(395.3800048828125, 297.86004638671875, 399.9415283203125, 306.86004638671875)"
relevant,24996,"(481.5400085449219, 297.86004638671875, 511.1814880371094, 306.86004638671875)"
relevant,optimize,"(157.6999969482422, 333.6200256347656, 189.5020294189453, 342.6200256347656)"
relevant,viral,"(191.5399932861328, 333.6200256347656, 207.16844177246094, 342.6200256347656)"
relevant,markets,"(209.16201782226562, 333.6200256347656, 238.9620361328125, 342.6200256347656)"
relevant,1972,"(320.7099914550781, 333.6200256347656, 341.2284851074219, 342.6200256347656)"
relevant,7,"(395.3800048828125, 333.6200256347656, 399.9415283203125, 342.6200256347656)"
relevant,13804,"(481.5400085449219, 333.6200256347656, 511.1814880371094, 342.6200256347656)"
relevant,optimize,"(157.6999969482422, 369.3800048828125, 189.5020294189453, 378.3800048828125)"
relevant,rich,"(191.5399932861328, 369.3800048828125, 205.2505340576172, 378.3800048828125)"
relevant,infrastructures,"(207.23602294921875, 369.3800048828125, 261.26409912109375, 378.3800048828125)"
relevant,14882,"(320.7099914550781, 369.3800048828125, 345.7914733886719, 378.3800048828125)"
relevant,4,"(395.3800048828125, 369.3800048828125, 399.9415283203125, 378.3800048828125)"
relevant,59528,"(481.5400085449219, 369.3800048828125, 511.1814880371094, 378.3800048828125)"
relevant,enable,"(157.6999969482422, 405.1400146484375, 182.446044921875, 414.1400146484375)"
relevant,crossmedia,"(184.4390106201172, 405.1400146484375, 228.64105224609375, 414.1400146484375)"
relevant,experiences,"(230.801025390625, 405.1400146484375, 274.488037109375, 414.1400146484375)"
relevant,43409,"(320.7099914550781, 405.1400146484375, 345.7914733886719, 414.1400146484375)"
relevant,2,"(395.3800048828125, 405.1400146484375, 399.9415283203125, 414.1400146484375)"
relevant,86818,"(481.5400085449219, 405.1400146484375, 511.1814880371094, 414.1400146484375)"
relevant,empower,"(157.6999969482422, 440.9200134277344, 192.85067749023438, 449.9200134277344)"
relevant,impactful,"(194.8879852294922, 440.9200134277344, 229.4524383544922, 449.9200134277344)"
relevant,channels,"(231.46401977539062, 440.9200134277344, 263.8740539550781, 449.9200134277344)"
relevant,18739,"(320.7099914550781, 440.9200134277344, 345.7914733886719, 449.9200134277344)"
relevant,5,"(395.3800048828125, 440.9200134277344, 399.9415283203125, 449.9200134277344)"
relevant,93695,"(481.5400085449219, 440.9200134277344, 511.1814880371094, 449.9200134277344)"
irrelevant,sub,"(417.1000061035156, 507.760009765625, 431.8505554199219, 516.760009765625)"
irrelevant,total,"(432.4599914550781, 507.760009765625, 456.250732421875, 516.760009765625)"
irrelevant,tax,"(417.1000061035156, 519.8800048828125, 430.89739990234375, 528.8800048828125)"
irrelevant,total,"(417.1000061035156, 532.5999755859375, 446.60198974609375, 544.9929809570312)"
relevant,278841,"(473.3800048828125, 507.6400146484375, 502.28643798828125, 516.6400146484375)"
relevant,37349,"(477.94000244140625, 520.239990234375, 502.4094543457031, 529.239990234375)"
relevant,31619,"(476.8599853515625, 533.4400024414062, 503.9590148925781, 545.8330078125)"
irrelevant,payment,"(178.3699951171875, 574.239990234375, 214.90371704101562, 583.239990234375)"
irrelevant,by,"(216.77000427246094, 574.239990234375, 226.07574462890625, 583.239990234375)"
irrelevant,bank,"(227.80999755859375, 574.239990234375, 248.32577514648438, 583.239990234375)"
irrelevant,transfer,"(250.1300048828125, 574.239990234375, 287.1737976074219, 583.239990234375)"
irrelevant,name,"(178.3699951171875, 586.0, 202.52218627929688, 595.0)"
irrelevant,bailey,"(204.52398681640625, 586.0, 226.34573364257812, 595.0)"
irrelevant,dupont,"(228.38299560546875, 586.0, 255.86866760253906, 595.0)"
irrelevant,number,"(257.90301513671875, 586.0, 290.4252014160156, 595.0)"
irrelevant,0123,"(291.9100036621094, 586.0, 310.26849365234375, 595.0)"
irrelevant,4567,"(178.3699951171875, 595.510009765625, 196.61151123046875, 604.510009765625)"
irrelevant,8901,"(198.0500030517578, 595.510009765625, 216.29151916503906, 604.510009765625)"
irrelevant,please,"(178.3699951171875, 608.8300170898438, 201.81103515625, 617.8300170898438)"
irrelevant,pay,"(203.57000732421875, 608.8300170898438, 216.63475036621094, 617.8300170898438)"
irrelevant,within,"(218.4499969482422, 608.8300170898438, 241.52052307128906, 617.8300170898438)"
relevant,27,"(243.2899932861328, 608.8300170898438, 252.41151428222656, 617.8300170898438)"
irrelevant,days,"(254.3300018310547, 608.8300170898438, 270.3240051269531, 617.8300170898438)"
irrelevant,phone,"(60.14400100708008, 680.8300170898438, 86.1385498046875, 689.8300170898438)"
relevant,4616111239,"(60.14400100708008, 696.0700073242188, 112.7025375366211, 705.0700073242188)"
irrelevant,web,"(60.14400100708008, 728.8300170898438, 77.04550170898438, 737.8300170898438)"
relevant,httpswwwsimmonscom,"(60.14400100708008, 744.0660400390625, 162.13404846191406, 753.0660400390625)"
irrelevant,postal,"(60.14400100708008, 776.7300415039062, 88.2636947631836, 785.7300415039062)"
irrelevant,address,"(90.02400207519531, 776.7300415039062, 123.19324493408203, 785.7300415039062)"
relevant,090,"(60.14400100708008, 788.489990234375, 73.83152770996094, 797.489990234375)"
relevant,washington,"(75.86700439453125, 788.489990234375, 119.8265151977539, 797.489990234375)"
relevant,field,"(121.92899322509766, 788.489990234375, 139.37452697753906, 797.489990234375)"
relevant,apt,"(60.14400100708008, 797.9700317382812, 75.26797485351562, 806.9700317382812)"
relevant,272,"(77.2979965209961, 797.9700317382812, 90.98552703857422, 806.9700317382812)"
relevant,east,"(60.14400100708008, 807.4500122070312, 75.3896484375, 816.4500122070312)"
relevant,michelle,"(77.42399597167969, 807.4500122070312, 110.96260833740234, 816.4500122070312)"
relevant,as,"(113.01899719238281, 807.4500122070312, 122.32025146484375, 816.4500122070312)"
relevant,26839,"(124.29598999023438, 807.4500122070312, 147.10952758789062, 816.4500122070312)"
irrelevant,chapman,"(58.4640007019043, 56.1300048828125, 145.28919982910156, 77.1300048828125)"
irrelevant,sanchez,"(58.4640007019043, 70.42999267578125, 127.23941040039062, 91.42999267578125)"
irrelevant,business,"(60.14400100708008, 110.1500244140625, 95.58125305175781, 119.1500244140625)"
irrelevant,code,"(97.2239990234375, 110.1500244140625, 117.22453308105469, 119.1500244140625)"
relevant,4109035,"(60.14400100708008, 125.27001953125, 92.06551361083984, 134.27001953125)"
irrelevant,invoice,"(178.3699951171875, 106.7900390625, 209.00852966308594, 115.7900390625)"
relevant,83684,"(216.1699981689453, 106.7900390625, 238.4915313720703, 115.7900390625)"
irrelevant,date,"(178.3699951171875, 157.42999267578125, 197.1735382080078, 166.42999267578125)"
relevant,20221208,"(178.3699951171875, 172.6700439453125, 220.37152099609375, 181.6700439453125)"
irrelevant,issued,"(178.3699951171875, 204.95001220703125, 204.5351104736328, 213.95001220703125)"
irrelevant,to,"(206.2100067138672, 204.95001220703125, 216.36898803710938, 213.95001220703125)"
relevant,joelroweexamplenet,"(178.3699951171875, 230.030029296875, 262.2766418457031, 239.030029296875)"
irrelevant,description,"(157.6999969482422, 258.02001953125, 206.89854431152344, 267.02001953125)"
irrelevant,rate,"(320.7099914550781, 258.02001953125, 339.6035461425781, 267.02001953125)"
irrelevant,qty,"(395.3800048828125, 258.02001953125, 410.3317565917969, 267.02001953125)"
irrelevant,total,"(481.5400085449219, 258.02001953125, 505.33074951171875, 267.02001953125)"
relevant,repurpose,"(157.6999969482422, 269.300048828125, 195.28004455566406, 278.300048828125)"
relevant,rich,"(197.27301025390625, 269.300048828125, 211.0015411376953, 278.300048828125)"
relevant,eyeballs,"(213.10403442382812, 269.300048828125, 242.77809143066406, 278.300048828125)"
relevant,33587,"(320.7099914550781, 269.300048828125, 345.7914733886719, 278.300048828125)"
relevant,7,"(395.3800048828125, 269.300048828125, 399.9415283203125, 278.300048828125)"
relevant,235109,"(481.5400085449219, 269.300048828125, 515.7445068359375, 278.300048828125)"
relevant,synthesize,"(157.6999969482422, 305.05999755859375, 195.7660369873047, 314.05999755859375)"
relevant,collaborative,"(197.75900268554688, 305.05999755859375, 245.28408813476562, 314.05999755859375)"
relevant,systems,"(247.29505920410156, 305.05999755859375, 276.6091003417969, 314.05999755859375)"
relevant,20273,"(320.7099914550781, 305.05999755859375, 345.7914733886719, 314.05999755859375)"
relevant,1,"(395.3800048828125, 305.05999755859375, 399.9415283203125, 314.05999755859375)"
relevant,20273,"(481.5400085449219, 305.05999755859375, 511.1814880371094, 314.05999755859375)"
relevant,leverage,"(157.6999969482422, 340.82000732421875, 188.8180389404297, 349.82000732421875)"
relevant,viral,"(190.81100463867188, 340.82000732421875, 206.56544494628906, 349.82000732421875)"
relevant,initiatives,"(208.55902099609375, 340.82000732421875, 243.99307250976562, 349.82000732421875)"
relevant,4438,"(320.7099914550781, 340.82000732421875, 341.2284851074219, 349.82000732421875)"
relevant,8,"(395.3800048828125, 340.82000732421875, 399.9415283203125, 349.82000732421875)"
relevant,35504,"(481.5400085449219, 340.82000732421875, 511.1814880371094, 349.82000732421875)"
relevant,innovate,"(157.6999969482422, 376.58001708984375, 189.76304626464844, 385.58001708984375)"
relevant,backend,"(191.7650146484375, 376.58001708984375, 225.45252990722656, 385.58001708984375)"
relevant,roi,"(227.43801879882812, 376.58001708984375, 240.61358642578125, 385.58001708984375)"
relevant,26124,"(320.7099914550781, 376.58001708984375, 345.7914733886719, 385.58001708984375)"
relevant,7,"(395.3800048828125, 376.58001708984375, 399.9415283203125, 385.58001708984375)"
relevant,182868,"(481.5400085449219, 376.58001708984375, 515.7445068359375, 385.58001708984375)"
relevant,exploit,"(157.6999969482422, 412.34002685546875, 182.65667724609375, 421.34002685546875)"
relevant,dynamic,"(184.69102478027344, 412.34002685546875, 215.4967041015625, 421.34002685546875)"
relevant,infomediaries,"(217.550048828125, 412.34002685546875, 270.66900634765625, 421.34002685546875)"
relevant,42077,"(320.7099914550781, 412.34002685546875, 345.7914733886719, 421.34002685546875)"
relevant,6,"(395.3800048828125, 412.34002685546875, 399.9415283203125, 421.34002685546875)"
relevant,252462,"(481.5400085449219, 412.34002685546875, 515.7445068359375, 421.34002685546875)"
irrelevant,sub,"(417.1000061035156, 479.08001708984375, 431.8505554199219, 488.08001708984375)"
irrelevant,total,"(432.4599914550781, 479.08001708984375, 456.250732421875, 488.08001708984375)"
irrelevant,tax,"(417.1000061035156, 491.32000732421875, 430.89739990234375, 500.32000732421875)"
irrelevant,total,"(417.1000061035156, 503.9200439453125, 446.60198974609375, 516.3130493164062)"
relevant,1045752,"(473.3800048828125, 478.96002197265625, 506.7234191894531, 487.96002197265625)"
relevant,66186,"(477.94000244140625, 491.5600280761719, 502.4094543457031, 500.5600280761719)"
relevant,1111938,"(476.8599853515625, 504.760009765625, 513.9130249023438, 517.1530151367188)"
irrelevant,payment,"(178.3699951171875, 545.6800537109375, 214.90371704101562, 554.6800537109375)"
irrelevant,by,"(216.77000427246094, 545.6800537109375, 226.07574462890625, 554.6800537109375)"
irrelevant,bank,"(227.80999755859375, 545.6800537109375, 248.32577514648438, 554.6800537109375)"
irrelevant,transfer,"(250.1300048828125, 545.6800537109375, 287.1737976074219, 554.6800537109375)"
irrelevant,name,"(178.3699951171875, 557.4400634765625, 202.52218627929688, 566.4400634765625)"
irrelevant,bailey,"(204.52398681640625, 557.4400634765625, 226.34573364257812, 566.4400634765625)"
irrelevant,dupont,"(228.38299560546875, 557.4400634765625, 255.86866760253906, 566.4400634765625)"
irrelevant,number,"(257.90301513671875, 557.4400634765625, 290.4252014160156, 566.4400634765625)"
irrelevant,0123,"(291.9100036621094, 557.4400634765625, 310.26849365234375, 566.4400634765625)"
irrelevant,4567,"(178.3699951171875, 566.9200439453125, 196.61151123046875, 575.9200439453125)"
irrelevant,8901,"(198.0500030517578, 566.9200439453125, 216.29151916503906, 575.9200439453125)"
